wpsl_id,name,status,permalink,description,excerpt,author,date,address,address2,city,state,zip,country,country_iso,lat,lng,hours,phone,fax,email,url,image,category
2766,GPE 4ème LAVAL,publish,gpe-4eme-laval,,,1,2022-08-09 14:03:11,,,LAVAL,LAVAL,53000,France,,48.061104371,-0.785729369,,,,contact-mayenne@scouts-europe.org,https://www.scouts-europe.org/mayenne,0,
2767,GPE 1re AURAY,publish,gpe-1re-auray,,,1,2022-08-09 14:03:11,,,AURAY,AURAY,56400,France,,47.667479044,-2.980480599,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2768,GPE 2ème AURAY,publish,gpe-2eme-auray,,,1,2022-08-09 14:03:11,,,AURAY,AURAY,56400,France,,47.667479044,-2.990480599,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2769,GPE 1re BROCELIANDE,publish,gpe-1re-broceliande,,,1,2022-08-09 14:03:11,,,GUER,GUER,56380,France,,47.907833526,-2.129142173,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2770,GPE 2ème ARGOAT,publish,gpe-2eme-argoat,,,1,2022-08-09 14:03:11,,,GUER,GUER,56380,France,,47.907833526,-2.139142173,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2771,GPE 2ème BROCELIANDE,publish,gpe-2eme-broceliande,,,1,2022-08-09 14:03:11,,,GUER,GUER,56380,France,,47.907833526,-2.149142173,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2772,GPE 1re LORIENT,publish,gpe-1re-lorient,,,1,2022-08-09 14:03:11,,,LORIENT,LORIENT,56100,France,,47.750711617,-3.378920629,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2773,GPE 1re MARINE LORIENT,publish,gpe-1re-marine-lorient,,,1,2022-08-09 14:03:11,,,LORIENT,LORIENT,56100,France,,47.750711617,-3.358920629,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2774,GPE 2ème LORIENT,publish,gpe-2eme-lorient,,,1,2022-08-09 14:03:11,,,LORIENT,LORIENT,56100,France,,47.750711617,-3.368920629,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2775,GPE 1re PLOERMEL,publish,gpe-1re-ploermel,,,1,2022-08-09 14:03:11,,,PLOERMEL,PLOERMEL,56800,France,,47.917356575,-2.389915883,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2776,GPE 2ème PLOERMEL,publish,gpe-2eme-ploermel,,,1,2022-08-09 14:03:11,,,PLOERMEL,PLOERMEL,56800,France,,47.917356575,-2.379915883,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2777,GPE 1re PONTIVY,publish,gpe-1re-pontivy,,,1,2022-08-09 14:03:11,,,PONTIVY,PONTIVY,56300,France,,48.073196334,-2.9706423390000003,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2778,GPE 2ème VANNES,publish,gpe-2eme-vannes,,,1,2022-08-09 14:03:11,,,VANNES,VANNES,56000,France,,47.659791963,-2.757100271,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2779,GPE 3ème VANNES,publish,gpe-3eme-vannes,,,1,2022-08-09 14:03:11,,,VANNES,VANNES,56000,France,,47.659791963,-2.767100271,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2780,GPE 4ème VANNES,publish,gpe-4eme-vannes,,,1,2022-08-09 14:03:11,,,VANNES,VANNES,56000,France,,47.659791963,-2.777100271,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2781,GPE 5ème MARINE VANNES,publish,gpe-5eme-marine-vannes,,,1,2022-08-09 14:03:11,,,VANNES,VANNES,56000,France,,47.659791963,-2.787100271,,,,contact-morbihan@scouts-europe.org,https://www.scouts-europe.org/morbihan,0,
2782,GPE 10ème NANTES,publish,gpe-10eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES - ERDRE - CHEZINE,44100,France,,47.2186274293541,,,,,contact-nantes-erdre-chezine@scouts-europe.org,/nantes-chezine,0,
2783,GPE 11èmeNANTES,publish,gpe-11emenantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5490069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2784,GPE 12ème NANTES,publish,gpe-12eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5590069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2785,GPE 13ème NANTES,publish,gpe-13eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5690069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2786,GPE 1re NANTES,publish,gpe-1re-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5790069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2787,GPE 2ème NANTES,publish,gpe-2eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5890069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2788,GPE 3ème NANTES,publish,gpe-3eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5990069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2789,GPE 4ème NANTES,publish,gpe-4eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5390069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2790,GPE 5ème MARINE NANTES,publish,gpe-5eme-marine-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5290069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2791,GPE 6ème NANTES,publish,gpe-6eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5190069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2792,GPE 7ème NANTES,publish,gpe-7eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5090069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2793,GPE 8ème NANTES,publish,gpe-8eme-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5470069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2794,GPE 9ème MARINE NANTES,publish,gpe-9eme-marine-nantes,,,1,2022-08-09 14:03:11,,,NANTES,NANTES,44100,France,,47.2186274293541,-1.5460069444114067,,,,contact-nantes-erdre-chezine@scouts-europe.org,https://www.scouts-europe.org/nantes-chezine,0,
2735,GPE 1re ST LO,publish,gpe-1re-st-lo,,,1,2022-08-09 14:03:10,,,SAINT-LO,SAINT-LO,50000,France,,49.109856324,-1.077397641,,,,contact-manche@scouts-europe.org,https://www.scouts-europe.org/manche,0,
2736,GPE 2ème ST LO,publish,gpe-2eme-st-lo,,,1,2022-08-09 14:03:10,86 rue Guillaume Michel,,SAINT-LO,SAINT-LO,50000,France,FR,49.115215,-1.093622,,,,contact-manche@scouts-europe.org,https://www.scouts-europe.org/manche,0,
2737,GPE 1re AMIENS,publish,gpe-1re-amiens,,,1,2022-08-09 14:03:10,,,AMIENS,AMIENS,80000,France,,49.900410245,2.2997061069999998,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2738,GPE 2ème AMIENS,publish,gpe-2eme-amiens,,,1,2022-08-09 14:03:10,,,AMIENS,AMIENS,80000,France,,49.900410245,2.2897061069999998,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2739,GPE 3ème AMIENS,publish,gpe-3eme-amiens,,,1,2022-08-09 14:03:10,,,AMIENS,AMIENS,80000,France,,49.900410245,2.2797061069999998,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2740,GPE 4ème AMIENS,publish,gpe-4eme-amiens,,,1,2022-08-09 14:03:10,,,AMIENS,AMIENS,80000,France,,49.900410245,2.2697061069999998,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2741,GPE 1re BEAUVAIS,publish,gpe-1re-beauvais,,,1,2022-08-09 14:03:10,,,BEAUVAIS,BEAUVAIS,60000,France,,49.436197631,2.076359455,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2742,GPE 2ème BEAUVAIS,publish,gpe-2eme-beauvais,,,1,2022-08-09 14:03:10,,,BEAUVAIS,BEAUVAIS,60000,France,,49.436197631,2.086359455,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2743,GPE 1re CHANTILLY,publish,gpe-1re-chantilly,,,1,2022-08-09 14:03:10,,,CHANTILLY,CHANTILLY,60500,France,,49.176354477,2.481195597,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2744,GPE 2ème CHANTILLY,publish,gpe-2eme-chantilly,,,1,2022-08-09 14:03:10,,,CHANTILLY,CHANTILLY,60500,France,,49.176354477,2.461195597,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2745,GPE 4ème CHANTILLY,publish,gpe-4eme-chantilly,,,1,2022-08-09 14:03:10,,,CHANTILLY,CHANTILLY,60500,France,,49.176354477,2.471195597,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2746,GPE 2ème VAL DE NONETTE,publish,gpe-2eme-val-de-nonette,,,1,2022-08-09 14:03:10,,,GOUVIEUX,GOUVIEUX,60270,France,,49.189361443,2.420538041,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2747,GPE 1re SENLIS,publish,gpe-1re-senlis,,,1,2022-08-09 14:03:10,,,SENLIS,SENLIS,60300,France,,49.211886416,2.575700146,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2748,GPE 3ème SENLIS,publish,gpe-3eme-senlis,,,1,2022-08-09 14:03:10,,,SENLIS,SENLIS,60300,France,,49.211886416,2.585700146,,,,contact-marche-de-france@scouts-europe.org,https://www.scouts-europe.org/marche-de-france,0,
2749,GPE 1re REIMS,publish,gpe-1re-reims,,,1,2022-08-09 14:03:10,,,REIMS,REIMS,51100,France,,49.251726201,4.060155708,,,,contact-marne-ardennes@scouts-europe.org,https://www.scouts-europe.org/marne-ardennes,0,
2750,GPE 2ème REIMS,publish,gpe-2eme-reims,,,1,2022-08-09 14:03:10,,,REIMS,REIMS,51100,France,,49.251726201,4.050155708,,,,contact-marne-ardennes@scouts-europe.org,https://www.scouts-europe.org/marne-ardennes,0,
2751,GPE 3ème REIMS,publish,gpe-3eme-reims,,,1,2022-08-09 14:03:10,,,REIMS,REIMS,51100,France,,49.251726201,4.040155708,,,,contact-marne-ardennes@scouts-europe.org,https://www.scouts-europe.org/marne-ardennes,0,
2752,GPE 2ème VERDUN,publish,gpe-2eme-verdun,,,1,2022-08-09 14:03:10,,,VERDUN,VERDUN,55100,France,,49.145648325,5.362851302,,,,contact-lorraine-sud@scouts-europe.org,https://www.scouts-europe.org/lorraine-sud,0,
2753,GPE 1re ALLAUCH,publish,gpe-1re-allauch,,,1,2022-08-09 14:03:10,,,ALLAUCH,ALLAUCH,13190,France,,43.353259041,5.5113703560000005,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2754,GPE 1re MARINE MARSEILLE,publish,gpe-1re-marine-marseille,,,1,2022-08-09 14:03:10,,,MARSEILLE 01,MARSEILLE 01,13001,France,,43.299974296,5.382708717,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2755,GPE 1re MARSEILLE,publish,gpe-1re-marseille,,,1,2022-08-09 14:03:10,,,MARSEILLE 01,MARSEILLE 01,13001,France,,43.299974296,5.372708717,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2756,GPE 2ème MARSEILLE,publish,gpe-2eme-marseille,,,1,2022-08-09 14:03:10,,,MARSEILLE 01,MARSEILLE 01,13001,France,,43.299974296,5.362708717,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2757,GPE 3ème MARINE MARSEILLE,publish,gpe-3eme-marine-marseille,,,1,2022-08-09 14:03:10,,,MARSEILLE 01,MARSEILLE 01,13001,France,,43.299974296,5.352708717,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2758,GPE 4èmeMARINE MARSEILLE,publish,gpe-4ememarine-marseille,,,1,2022-08-09 14:03:10,,,MARSEILLE 01,MARSEILLE 01,13001,France,,43.299974296,5.342708717,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2759,GPE 6ème MARSEILLE,publish,gpe-6eme-marseille,,,1,2022-08-09 14:03:10,,,MARSEILLE 01,MARSEILLE 01,13001,France,,43.299974296,5.332708717,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2760,GPE 7ème MARSEILLE,publish,gpe-7eme-marseille,,,1,2022-08-09 14:03:10,,,MARSEILLE 01,MARSEILLE 01,13001,France,,43.3484015,5.3579861,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2761,GPE 8ème MARSEILLE,publish,gpe-8eme-marseille,,,1,2022-08-09 14:03:10,,,MARSEILLE 01,MARSEILLE 01,13001,France,,43.299974296,5.392708717,,,,contact-marseille@scouts-europe.org,https://www.scouts-europe.org/marseille,0,
2762,GPE 1re CRAON,publish,gpe-1re-craon,,,1,2022-08-09 14:03:10,,,CRAON,CRAON,53400,France,,47.845427792,-0.9527878670000001,,,,contact-mayenne@scouts-europe.org,https://www.scouts-europe.org/mayenne,0,
2763,GPE 2ème CRAON,publish,gpe-2eme-craon,,,1,2022-08-09 14:03:10,,,CRAON,CRAON,53400,France,,47.845427792,-0.9427878670000001,,,,contact-mayenne@scouts-europe.org,https://www.scouts-europe.org/mayenne,0,
2764,GPE 1re LAVAL,publish,gpe-1re-laval,,,1,2022-08-09 14:03:10,,,LAVAL,LAVAL,53000,France,,48.061104371,-0.775729369,,,,contact-mayenne@scouts-europe.org,https://www.scouts-europe.org/mayenne,0,
2702,GPE 8ème LYON,publish,gpe-8eme-lyon,,,1,2022-08-09 14:03:09,,,LYON 01,LYON 01,69001,France,,45.770061445,4.826518526,,,,contact-lyon-centre@scouts-europe.org,https://www.scouts-europe.org/lyon-centre,0,
2703,GPE 9ème LYON,publish,gpe-9eme-lyon,,,1,2022-08-09 14:03:09,,,LYON 01,LYON 01,69001,France,,45.770061445,4.823518526,,,,contact-lyon-centre@scouts-europe.org,https://www.scouts-europe.org/lyon-centre,0,
2704,GPE 1re BRIGNAIS,publish,gpe-1re-brignais,,,1,2022-08-09 14:03:09,,,BRIGNAIS,BRIGNAIS,69530,France,,45.677848721,4.75271843,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2705,GPE 2ème BRIGNAIS,publish,gpe-2eme-brignais,,,1,2022-08-09 14:03:09,,,BRIGNAIS,BRIGNAIS,69530,France,,45.677848721,4.76271843,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2706,GPE 1re ECULLY - DARDILLY,publish,gpe-1re-ecully-dardilly,,,1,2022-08-09 14:03:09,,,ECULLY,ECULLY,69130,France,,45.781880399,4.772636694,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2707,GPE 2ème ECULLY - DARDILLY,publish,gpe-2eme-ecully-dardilly,,,1,2022-08-09 14:03:09,,,ECULLY,ECULLY,69130,France,,45.781880399,4.773636694,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2708,GPE 1re OULLINS,publish,gpe-1re-oullins,,,1,2022-08-09 14:03:09,,,OULLINS,OULLINS,69600,France,,45.715278722,4.80313113,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2709,GPE 1re LES MONTS D OR,publish,gpe-1re-les-monts-d-or,,,1,2022-08-09 14:03:09,,,SAINT-CYR-AU-MONT-D'OR,SAINT-CYR-AU-MONT-D'OR,69450,France,,45.819266675,4.82819442,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2710,GPE 2ème LES MONTS D OR,publish,gpe-2eme-les-monts-d-or,,,1,2022-08-09 14:03:09,,,SAINT-CYR-AU-MONT-D'OR,SAINT-CYR-AU-MONT-D'OR,69450,France,,45.819266675,4.81819442,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2711,GPE 1re STE-FOY-LES-LYON,publish,gpe-1re-ste-foy-les-lyon,,,1,2022-08-09 14:03:09,,,SAINTE-FOY-LES LYON,SAINTE-FOY-LES LYON,69110,France,,45.735880577,4.7835887610000005,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2712,GPE 2ème STE FOY-LES-LYON,publish,gpe-2eme-ste-foy-les-lyon,,,1,2022-08-09 14:03:09,,,SAINTE-FOY-LES LYON,SAINTE-FOY-LES LYON,69110,France,,45.735880577,4.7935887610000005,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2713,GPE 1re TASSIN,publish,gpe-1re-tassin,,,1,2022-08-09 14:03:09,,,TASSIN-LA-DEMI-LUNE,TASSIN-LA-DEMI-LUNE,69160,France,,45.763030755,4.76488628,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2714,GPE 2ème TASSIN,publish,gpe-2eme-tassin,,,1,2022-08-09 14:03:09,,,TASSIN-LA-DEMI-LUNE,TASSIN-LA-DEMI-LUNE,69160,France,,45.763030755,4.75488628,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2715,GPE 4ème TASSIN,publish,gpe-4eme-tassin,,,1,2022-08-09 14:03:09,,,TASSIN-LA-DEMI-LUNE,TASSIN-LA-DEMI-LUNE,69160,France,,45.763030755,4.74488628,,,,contact-lyon-ouest@scouts-europe.org,https://www.scouts-europe.org/lyon-ouest,0,
2716,GPE 10ème ANGERS,publish,gpe-10eme-angers,,,1,2022-08-09 14:03:09,,,ANGERS,ANGERS,49100,France,,47.476657084,-0.556221025,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2717,GPE 12ème ANGERS,publish,gpe-12eme-angers,,,1,2022-08-09 14:03:09,,,ANGERS,ANGERS,49100,France,,47.476657084,-0.546221025,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2718,GPE 1re ANGERS,publish,gpe-1re-angers,,,1,2022-08-09 14:03:09,,,ANGERS,ANGERS,49100,France,,47.476657084,-0.536221025,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2719,GPE 2ème ANGERS,publish,gpe-2eme-angers,,,1,2022-08-09 14:03:09,,,ANGERS,ANGERS,49100,France,,47.476657084,-0.526221025,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2720,GPE 3ème MARINE ANGERS,publish,gpe-3eme-marine-angers,,,1,2022-08-09 14:03:09,,,ANGERS,ANGERS,49100,France,,47.476657084,-0.516221025,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2721,GPE 5ème ANGERS,publish,gpe-5eme-angers,,,1,2022-08-09 14:03:09,,,ANGERS,ANGERS,49100,France,,47.476657084,-0.566221025,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2722,GPE 8ème ANGERS,publish,gpe-8eme-angers,,,1,2022-08-09 14:03:09,,,ANGERS,ANGERS,49100,France,,47.476657084,-0.576221025,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2723,GPE 9ème ANGERS,publish,gpe-9eme-angers,,,1,2022-08-09 14:03:09,,,ANGERS,ANGERS,49100,France,,47.476657084,-0.586221025,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2724,GPE 1re CHALONNES-SUR-LOIRE,publish,gpe-1re-chalonnes-sur-loire,,,1,2022-08-09 14:03:09,,,CHALONNES-SUR-LOIRE,CHALONNES-SUR-LOIRE,49290,France,,47.349730422,-0.7840557920000001,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2725,GPE 2ème CHALONNES-SUR-LOIRE,publish,gpe-2eme-chalonnes-sur-loire,,,1,2022-08-09 14:03:09,,,CHALONNES SUR LOIRE,CHALONNES SUR LOIRE,49290,France,,47.349730422,-0.7740557920000001,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2726,GPE 1re CHOLET,publish,gpe-1re-cholet,,,1,2022-08-09 14:03:09,,,CHOLET,CHOLET,49300,France,,47.045655014,-0.887532437,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2727,GPE 2ème CHOLET,publish,gpe-2eme-cholet,,,1,2022-08-09 14:03:09,,,CHOLET,CHOLET,49300,France,,47.045655014,-0.897532437,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2728,GPE 3ème CHOLET,publish,gpe-3eme-cholet,,,1,2022-08-09 14:03:09,,,CHOLET,CHOLET,49300,France,,47.045655014,-0.877532437,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2729,GPE 1re SAUMUR,publish,gpe-1re-saumur,,,1,2022-08-09 14:03:09,,,SAUMUR,SAUMUR,49400,France,,47.2674899,-0.082988143,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2730,GPE 2ème SAUMUR,publish,gpe-2eme-saumur,,,1,2022-08-09 14:03:09,,,SAUMUR,SAUMUR,49400,France,,47.2674899,-0.072988143,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2731,GPE 4ème SAUMUR,publish,gpe-4eme-saumur,,,1,2022-08-09 14:03:09,,,SAUMUR,SAUMUR,49400,France,,47.2674899,-0.092988143,,,,contact-maine-et-loire@scouts-europe.org,https://www.scouts-europe.org/maine-loire,0,
2732,GPE 1re AVRANCHES,publish,gpe-1re-avranches,,,1,2022-08-09 14:03:09,,,AVRANCHES,AVRANCHES,50300,France,,48.675600375,-1.34530386,,,,contact-manche@scouts-europe.org,https://www.scouts-europe.org/manche,0,
2733,GPE 1re CHERBOURG,publish,gpe-1re-cherbourg,,,1,2022-08-09 14:03:09,,,CHERBOURG-EN-COTENTIN,CHERBOURG-EN-COTENTIN,50470,France,,49.631756656,-1.6309315210000002,,,,contact-manche@scouts-europe.org,https://www.scouts-europe.org/manche,0,
2734,GPE 2ème CHERBOURG,publish,gpe-2eme-cherbourg,,,1,2022-08-09 14:03:09,,,CHERBOURG-EN-COTENTIN,CHERBOURG-EN-COTENTIN,50470,France,,49.63175,-1.62093,,,,contact-manche@scouts-europe.org,https://www.scouts-europe.org/manche,0,
2670,GPE 1re ST ETIENNE,publish,gpe-1re-st-etienne,,,1,2022-08-09 14:03:08,,,SAINT-ETIENNE,SAINT-ETIENNE,42230,France,,45.43022811,4.378746004,,,,contact-loire@scouts-europe.org,https://www.scouts-europe.org/loire,0,
2671,GPE 4ème ST ETIENNE,publish,gpe-4eme-st-etienne,,,1,2022-08-09 14:03:08,,,SAINT-ETIENNE,SAINT-ETIENNE,42230,France,,45.43022811,4.388746004,,,,contact-loire@scouts-europe.org,https://www.scouts-europe.org/loire,0,
2672,GPE 7re ST ETIENNE,publish,gpe-7re-st-etienne,,,1,2022-08-09 14:03:08,,,SAINT-ETIENNE,SAINT-ETIENNE,42230,France,,45.43022811,4.398746004,,,,contact-loire@scouts-europe.org,https://www.scouts-europe.org/loire,0,
2673,GPE 1re MONTARGIS-VILLEMANDEUR,publish,gpe-1re-montargis-villemandeur,,,1,2022-08-09 14:03:08,,,MONTARGIS,MONTARGIS,45200,France,,47.999103326,2.747266314,,,,contact-loiret@scouts-europe.org,https://www.scouts-europe.org/loiret,0,
2674,GPE 2ème MONTARGIS-VILLEMANDEUR,publish,gpe-2eme-montargis-villemandeur,,,1,2022-08-09 14:03:08,,,MONTARGIS,MONTARGIS,45200,France,,47.999103326,2.737266314,,,,contact-loiret@scouts-europe.org,https://www.scouts-europe.org/loiret,0,
2675,GPE 1re ORLEANS,publish,gpe-1re-orleans,,,1,2022-08-09 14:03:08,,,ORLEANS,ORLEANS,45100,France,,47.873503729,1.918316017,,,,contact-loiret@scouts-europe.org,https://www.scouts-europe.org/loiret,0,
2676,GPE 2ème COUR-DIEU,publish,gpe-2eme-cour-dieu,,,1,2022-08-09 14:03:08,,,ORLEANS,ORLEANS,45100,France,,47.873503729,1.917316017,,,,contact-loiret@scouts-europe.org,https://www.scouts-europe.org/loiret,0,
2677,GPE 2ème ORLEANS,publish,gpe-2eme-orleans,,,1,2022-08-09 14:03:08,,,ORLEANS,ORLEANS,45100,France,,47.873503729,1.916316017,,,,contact-loiret@scouts-europe.org,https://www.scouts-europe.org/loiret,0,
2678,GPE 3ème ORLEANS,publish,gpe-3eme-orleans,,,1,2022-08-09 14:03:08,,,ORLEANS,ORLEANS,45100,France,,47.873503729,1.917316017,,,,contact-loiret@scouts-europe.org,https://www.scouts-europe.org/loiret,0,
2679,GPE 4ème ORLEANS,publish,gpe-4eme-orleans,,,1,2022-08-09 14:03:08,,,ORLEANS,ORLEANS,45100,France,,47.873503729,1.912316017,,,,contact-loiret@scouts-europe.org,https://www.scouts-europe.org/loiret,0,
2680,GPE 5ème ORLEANS,publish,gpe-5eme-orleans,,,1,2022-08-09 14:03:08,,,ORLEANS,ORLEANS,45100,France,,47.873503729,1.911316017,,,,contact-loiret@scouts-europe.org,https://www.scouts-europe.org/loiret,0,
2681,GPE 1re BITCHE,publish,gpe-1re-bitche,,,1,2022-08-09 14:03:08,,,BITCHE,BITCHE,57230,France,,49.047518731,7.459760815,,,,contact-lorraine-nord@scouts-europe.org,https://www.scouts-europe.org/lorraine-nord,0,
2682,GPE 1re METZ,publish,gpe-1re-metz,,,1,2022-08-09 14:03:08,,,METZ,METZ,57070,France,,49.1067689,6.1670326,,,,contact-lorraine-nord@scouts-europe.org,https://www.scouts-europe.org/lorraine-nord,0,
2683,GPE 2ème METZ,publish,gpe-2eme-metz,,,1,2022-08-09 14:03:08,,,METZ,METZ,57070,France,,49.10819284,6.195988106,,,,contact-lorraine-nord@scouts-europe.org,https://www.scouts-europe.org/lorraine-nord,0,
